id,date,title,amount,transaction_type,category,category_group,special_tag,budget_impact,year,month,day_of_week
3760,2025-02-10,kính chiếu hậu + phí rút tiền,124900,expense,Tiện ích,Sinh hoạt,BigM,-124900,2025,2,Monday
3761,2025-02-10,xin mẹ tiền tuần,470000,income,Gia đình,Thu nhập,,470000,2025,2,Monday
3762,2025-02-10,cơm gà,29000,expense,Ăn chính,Ăn uống,,-29000,2025,2,Monday
3763,2025-02-10,gửi xe đi học,8000,expense,Học tập,Học tập,,-8000,2025,2,Monday
3764,2025-02-10,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,2,Monday
3765,2025-02-11,bida với ân,10000,expense,Bi-da,Thể thao,,-10000,2025,2,Tuesday
3766,2025-02-11,ép táo,18000,expense,Ăn vặt,Ăn uống,,-18000,2025,2,Tuesday
3767,2025-02-11,bún chả giò + cơm sườn,45000,expense,Ăn chính,Ăn uống,,-45000,2025,2,Tuesday
3768,2025-02-12,tập + gửi xe,20000,expense,Học tập,Học tập,,-20000,2025,2,Wednesday
3769,2025-02-12,ép táo học bài,20000,expense,Quan hệ xã hội,Xã hội,,-20000,2025,2,Wednesday
3770,2025-02-12,sinh tố xoày + đậu phọng,25000,expense,Ăn vặt,Ăn uống,,-25000,2025,2,Wednesday
3771,2025-02-12,cơm,40000,expense,Ăn chính,Ăn uống,,-40000,2025,2,Wednesday
3772,2025-02-13,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,2,Thursday
3773,2025-02-13,ép táo,15000,expense,Ăn vặt,Ăn uống,,-15000,2025,2,Thursday
3774,2025-02-13,cơm + phở + bánh ướt,64000,expense,Ăn chính,Ăn uống,,-64000,2025,2,Thursday
3775,2025-02-14,bida với béo,24000,expense,Bi-da,Thể thao,,-24000,2025,2,Friday
3776,2025-02-14,rau má dừa,10000,expense,Ăn vặt,Ăn uống,,-10000,2025,2,Friday
3777,2025-02-14,lê trang + bún chả + cơm nắm,65000,expense,Ăn chính,Ăn uống,,-65000,2025,2,Friday
3778,2025-02-15,học phí toeic,2000000,expense,English,Học tập,BigY,-2000000,2025,2,Saturday
3779,2025-02-15,xăng về quê,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,2,Saturday
3780,2025-02-15,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,2,Saturday
3781,2025-02-15,bún riu + cơm,51000,expense,Ăn chính,Ăn uống,,-51000,2025,2,Saturday
3782,2025-02-17,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,2,Monday
3783,2025-02-17,gửi xe,16000,expense,Học tập,Học tập,,-16000,2025,2,Monday
3784,2025-02-17,cơm gà+ hột gà,41000,expense,Ăn chính,Ăn uống,,-41000,2025,2,Monday
3785,2025-02-17,xin mẹ tiền tuân,440000,income,Gia đình,Thu nhập,,440000,2025,2,Monday
3786,2025-02-18,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,2,Tuesday
3787,2025-02-18,ép táo + rau má,33000,expense,Ăn vặt,Ăn uống,,-33000,2025,2,Tuesday
3788,2025-02-18,cơm + phở + hột gà + ăn sáng,65000,expense,Ăn chính,Ăn uống,,-65000,2025,2,Tuesday
3789,2025-02-19,lỗ tiền MWG,137000,expense,Ngu,Cá nhân,,-137000,2025,2,Wednesday
3790,2025-02-19,photo tài liệu chủ nghĩa + gửi xe,17000,expense,Học tập,Học tập,,-17000,2025,2,Wednesday
3791,2025-02-19,nón bảo hiểm,325000,expense,Quần áo,Cá nhân,BigM,-325000,2025,2,Wednesday
3792,2025-02-19,lê trang + sữa + bánh mì ngọt + cơm căn tin+ ăn sáng,84000,expense,Ăn chính,Ăn uống,,-84000,2025,2,Wednesday
3793,2025-02-19,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,2,Wednesday
3794,2025-02-19,khăn giấy,8000,expense,Tiện ích,Sinh hoạt,,-8000,2025,2,Wednesday
3795,2025-02-19,điện nước tháng 1,70000,expense,Nhà ở,Sinh hoạt,Monthly,-70000,2025,2,Wednesday
3796,2025-02-20,áo đá banh,100000,expense,Quần áo,Cá nhân,,-100000,2025,2,Thursday
3797,2025-02-20,sinh tố xoài,15000,expense,Ăn vặt,Ăn uống,,-15000,2025,2,Thursday
3798,2025-02-20,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,2,Thursday
3799,2025-02-20,cơm + bún + xúc xích,64000,expense,Ăn chính,Ăn uống,,-64000,2025,2,Thursday
3800,2025-02-20,4g tháng 2,35000,expense,Tiện ích,Sinh hoạt,Monthly,-35000,2025,2,Thursday
3801,2025-02-21,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,2,Friday
3802,2025-02-21,xoi + cơm sườn +cơm nắm,91000,expense,Ăn chính,Ăn uống,,-91000,2025,2,Friday
3803,2025-02-22,bida với tường em,35000,expense,Bi-da,Thể thao,,-35000,2025,2,Saturday
3804,2025-02-22,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,2,Saturday
3805,2025-02-24,cơm sườn,27000,expense,Ăn chính,Ăn uống,,-27000,2025,2,Monday
3806,2025-02-24,nước mía vs đám triết,9000,expense,Ăn vặt,Ăn uống,,-9000,2025,2,Monday
3807,2025-02-24,học phí 2-II,21569000,income,Gia đình,Thu nhập,BigY,21569000,2025,2,Monday
3808,2025-02-25,Spotify monthly,29500,expense,Tiện ích,Sinh hoạt,Monthly,-29500,2025,2,Tuesday
3809,2025-02-25,ngũ cốc + cơm + bún,51000,expense,Ăn chính,Ăn uống,,-51000,2025,2,Tuesday
3810,2025-02-25,cafe bột,19000,expense,Cà phê,Ăn uống,,-19000,2025,2,Tuesday
3811,2025-02-26,bida với ân,29000,expense,Bi-da,Thể thao,,-29000,2025,2,Wednesday
3812,2025-02-26,cơm căn tin + cơm sườn,54000,expense,Ăn chính,Ăn uống,,-54000,2025,2,Wednesday
3813,2025-02-27,khăn giấy,6000,expense,Tiện ích,Sinh hoạt,,-6000,2025,2,Thursday
3814,2025-02-27,milo dầm+ cam,20000,expense,Ăn vặt,Ăn uống,,-20000,2025,2,Thursday
3815,2025-02-27,"cơm căn tin, bún, xoi,",56000,expense,Ăn chính,Ăn uống,,-56000,2025,2,Thursday
3816,2025-02-28,gửi xe,8000,expense,Học tập,Học tập,,-8000,2025,2,Friday
3817,2025-02-28,ép táo,18000,expense,Ăn vặt,Ăn uống,,-18000,2025,2,Friday
3818,2025-02-28,cơm sườn,50000,expense,Ăn chính,Ăn uống,,-50000,2025,2,Friday
3819,2025-03-01,học phí 2-II,20737000,expense,Học tập,Học tập,BigY,-20737000,2025,3,Saturday
3820,2025-03-01,cam vắt,10000,expense,Ăn vặt,Ăn uống,,-10000,2025,3,Saturday
3821,2025-03-01,xăng về quê,3000,expense,Di chuyển,Sinh hoạt,,-3000,2025,3,Saturday
3822,2025-03-01,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Saturday
3823,2025-03-01,cơm + soi,58000,expense,Ăn chính,Ăn uống,,-58000,2025,3,Saturday
3824,2025-03-01,ktx tháng 3,328000,expense,Nhà ở,Sinh hoạt,Monthly,-328000,2025,3,Saturday
3825,2025-03-02,tiền ăn,700000,income,Gia đình,Thu nhập,,700000,2025,3,Sunday
3826,2025-03-02,gửi xe 2-II,33000,expense,Nhà ở,Sinh hoạt,Monthly,-33000,2025,3,Sunday
3827,2025-03-03,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Monday
3828,2025-03-03,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,3,Monday
3829,2025-03-03,cơm,25000,expense,Ăn chính,Ăn uống,,-25000,2025,3,Monday
3830,2025-03-03,kem đánh răng,30000,expense,Cơ thể,Thể thao,,-30000,2025,3,Monday
3831,2025-03-03,mì + sữa,70000,expense,Ăn chính,Ăn uống,,-70000,2025,3,Monday
3832,2025-03-04,bảo vệ tài khoản,2975,expense,Tiện ích,Sinh hoạt,Monthly,-2975,2025,3,Tuesday
3833,2025-03-04,icloud,19000,expense,Tiện ích,Sinh hoạt,Monthly,-19000,2025,3,Tuesday
3834,2025-03-04,cơm + lặp xưởng,66000,expense,Ăn chính,Ăn uống,,-66000,2025,3,Tuesday
3835,2025-03-05,gửi xe,13000,expense,Học tập,Học tập,,-13000,2025,3,Wednesday
3836,2025-03-05,bida với ân,28000,expense,Bi-da,Thể thao,,-28000,2025,3,Wednesday
3837,2025-03-05,cơm + bún + nc suối,57000,expense,Ăn chính,Ăn uống,,-57000,2025,3,Wednesday
3838,2025-03-06,nước học bài,25000,expense,Quan hệ xã hội,Xã hội,,-25000,2025,3,Thursday
3839,2025-03-06,chìa khóa xe,50000,expense,Tiện ích,Sinh hoạt,,-50000,2025,3,Thursday
3840,2025-03-06,xoi + cơm,58000,expense,Ăn chính,Ăn uống,,-58000,2025,3,Thursday
3841,2025-03-07,cơm trưa + lê trang,53000,expense,Ăn chính,Ăn uống,,-53000,2025,3,Friday
3842,2025-03-08,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,3,Saturday
3843,2025-03-08,bida với kiên phương,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Saturday
3844,2025-03-08,bida với ân,20000,expense,Bi-da,Thể thao,,-20000,2025,3,Saturday
3845,2025-03-08,cơm,28000,expense,Ăn chính,Ăn uống,,-28000,2025,3,Saturday
3846,2025-03-09,cầu lôgn,24000,expense,Cầu lông,Thể thao,,-24000,2025,3,Sunday
3847,2025-03-10,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Monday
3848,2025-03-10,xin tiền tuần,590000,income,Gia đình,Thu nhập,,590000,2025,3,Monday
3849,2025-03-10,dầu gọi,30000,expense,Cơ thể,Thể thao,,-30000,2025,3,Monday
3850,2025-03-10,mì + sữa + ngũ cóc + cơm,145000,expense,Ăn chính,Ăn uống,,-145000,2025,3,Monday
3851,2025-03-10,hớt tóc,35000,expense,Cơ thể,Thể thao,,-35000,2025,3,Monday
3852,2025-03-10,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,3,Monday
3853,2025-03-11,cơm + nc đá + cơm,45000,expense,Ăn chính,Ăn uống,,-45000,2025,3,Tuesday
3854,2025-03-11,phí thường niên - vietinbank,73000,expense,Tiện ích,Sinh hoạt,Annual,-73000,2025,3,Tuesday
3855,2025-03-12,bida với ân + béo,45000,expense,Bi-da,Thể thao,,-45000,2025,3,Wednesday
3856,2025-03-12,đá banh + nc,17000,expense,Thể thao,Thể thao,,-17000,2025,3,Wednesday
3857,2025-03-12,cơm,55000,expense,Ăn chính,Ăn uống,,-55000,2025,3,Wednesday
3858,2025-03-13,cơm + xoi,55000,expense,Ăn chính,Ăn uống,,-55000,2025,3,Thursday
3859,2025-03-14,thuốc,14000,expense,Sự cố,Cá nhân,,-14000,2025,3,Friday
3860,2025-03-14,tàu hủ + nc dừa,27000,expense,Ăn vặt,Ăn uống,,-27000,2025,3,Friday
3861,2025-03-14,cháo sò + chuối,76000,expense,Ăn chính,Ăn uống,,-76000,2025,3,Friday
3862,2025-03-14,xin tiền tuần,500000,income,Gia đình,Thu nhập,,500000,2025,3,Friday
3863,2025-03-15,cacao muóio,40000,expense,Gấu,Xã hội,,-40000,2025,3,Saturday
3864,2025-03-15,cafe,18000,expense,Cà phê,Ăn uống,,-18000,2025,3,Saturday
3865,2025-03-15,slide + gửi xe,32000,expense,Học tập,Học tập,,-32000,2025,3,Saturday
3866,2025-03-15,cơm + bánh mì + sữa chua,94000,expense,Ăn chính,Ăn uống,,-94000,2025,3,Saturday
3867,2025-03-16,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,3,Sunday
3868,2025-03-16,bánh mì,12000,expense,Ăn chính,Ăn uống,,-12000,2025,3,Sunday
3869,2025-03-17,tiền nước,30000,expense,Ăn chính,Ăn uống,,-30000,2025,3,Monday
3870,2025-03-17,xin mẹ tiền tuần,630000,income,Gia đình,Thu nhập,,630000,2025,3,Monday
3871,2025-03-17,cơm,20000,expense,Ăn chính,Ăn uống,,-20000,2025,3,Monday
3872,2025-03-17,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,3,Monday
3873,2025-03-18,ốp lưng,43000,expense,Tiện ích,Sinh hoạt,,-43000,2025,3,Tuesday
3874,2025-03-18,cf vs q,28000,expense,Gấu,Xã hội,,-28000,2025,3,Tuesday
3875,2025-03-18,bánh mì + cơm + sữa chua,60000,expense,Ăn chính,Ăn uống,,-60000,2025,3,Tuesday
3876,2025-03-18,dì út cho tiền,100000,income,Dòng họ,Thu nhập,,100000,2025,3,Tuesday
3877,2025-03-18,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,3,Tuesday
3878,2025-03-19,tàu hủ,12000,expense,Ăn vặt,Ăn uống,,-12000,2025,3,Wednesday
3879,2025-03-19,căn tin + cơm sườn + bánh mì,52000,expense,Ăn chính,Ăn uống,,-52000,2025,3,Wednesday
3880,2025-03-19,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Wednesday
3881,2025-03-20,bánh osi,6000,expense,Ăn vặt,Ăn uống,,-6000,2025,3,Thursday
3882,2025-03-20,gửi xe đi học,6000,expense,Học tập,Học tập,,-6000,2025,3,Thursday
3883,2025-03-20,bida với ân,21000,expense,Bi-da,Thể thao,,-21000,2025,3,Thursday
3884,2025-03-20,bún đậu + bánh mì + nc đá + sữa chua + ba,58000,expense,Ăn chính,Ăn uống,,-58000,2025,3,Thursday
3885,2025-03-21,sinh tố đu đủ,15000,expense,Ăn chính,Ăn uống,,-15000,2025,3,Friday
3886,2025-03-21,bánh mì + jolibi + bún,127000,expense,Ăn chính,Ăn uống,,-127000,2025,3,Friday
3887,2025-03-21,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Friday
3888,2025-03-22,bida với kiên,23000,expense,Bi-da,Thể thao,,-23000,2025,3,Saturday
3889,2025-03-22,chuối chiên + bánh mì + bánh trứng,48000,expense,Ăn chính,Ăn uống,,-48000,2025,3,Saturday
3890,2025-03-25,tiền điện nước tháng 2,90000,expense,Nhà ở,Sinh hoạt,Monthly,-90000,2025,3,Tuesday
3891,2025-03-25,bánh mì + sữa chua,29000,expense,Ăn chính,Ăn uống,,-29000,2025,3,Tuesday
3892,2025-03-25,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,3,Tuesday
3893,2025-03-25,xin mẹ tiền ăn,500000,income,Gia đình,Thu nhập,,500000,2025,3,Tuesday
3894,2025-03-26,khăn giấy,7000,expense,Tiện ích,Sinh hoạt,,-7000,2025,3,Wednesday
3895,2025-03-26,tàu hủ,12000,expense,Ăn vặt,Ăn uống,,-12000,2025,3,Wednesday
3896,2025-03-26,cháo sò + bánh mì + cơm căn tin,71000,expense,Ăn chính,Ăn uống,,-71000,2025,3,Wednesday
3897,2025-03-26,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Wednesday
3898,2025-03-27,mùng,104000,expense,Nhà ở,Sinh hoạt,BigM,-104000,2025,3,Thursday
3899,2025-03-27,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,3,Thursday
3900,2025-03-27,bánh mì ngọt + sinh tố đu đủ,23000,expense,Ăn vặt,Ăn uống,,-23000,2025,3,Thursday
3901,2025-03-27,bánh mì + cơm tiền ký,74000,expense,Ăn chính,Ăn uống,,-74000,2025,3,Thursday
3902,2025-03-28,sinh tố đu đủ,15000,expense,Ăn vặt,Ăn uống,,-15000,2025,3,Friday
3903,2025-03-28,latte học bài + ân + hưng,25000,expense,Quan hệ xã hội,Xã hội,,-25000,2025,3,Friday
3904,2025-03-28,cơm,40000,expense,Ăn chính,Ăn uống,,-40000,2025,3,Friday
3905,2025-03-29,sinh tố,15000,expense,Ăn vặt,Ăn uống,,-15000,2025,3,Saturday
3906,2025-03-29,cơm + chuối + sữa,56000,expense,Ăn chính,Ăn uống,,-56000,2025,3,Saturday
3907,2025-03-30,tàu hủ,12000,expense,Ăn vặt,Ăn uống,,-12000,2025,3,Sunday
3908,2025-03-30,xin mẹ tiền ăn tuần,500000,income,Gia đình,Thu nhập,,500000,2025,3,Sunday
3909,2025-03-30,cơm căn tin,40000,expense,Ăn chính,Ăn uống,,-40000,2025,3,Sunday
3910,2025-03-31,áo sơ mi trắng,310000,expense,Quần áo,Cá nhân,BigM,-310000,2025,3,Monday
3911,2025-03-31,gửi xe,2000,expense,Học tập,Học tập,,-2000,2025,3,Monday
3912,2025-03-31,21G 4G,60000,expense,Tiện ích,Sinh hoạt,Monthly,-60000,2025,3,Monday
3913,2025-03-31,sinh tố,12000,expense,Ăn vặt,Ăn uống,,-12000,2025,3,Monday
3914,2025-03-31,cơm,40000,expense,Ăn chính,Ăn uống,,-40000,2025,3,Monday
3915,2025-04-01,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Tuesday
3916,2025-04-01,cơm căn tin + cơm sườn,45000,expense,Ăn chính,Ăn uống,,-45000,2025,4,Tuesday
3917,2025-04-01,ktx tháng 4,328000,expense,Nhà ở,Sinh hoạt,Monthly,-328000,2025,4,Tuesday
3918,2025-04-02,cơm + mì cay,75000,expense,Ăn chính,Ăn uống,,-75000,2025,4,Wednesday
3919,2025-04-02,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Wednesday
3920,2025-04-03,sinh tố dừa + bow + bánh,37000,expense,Ăn vặt,Ăn uống,,-37000,2025,4,Thursday
3921,2025-04-03,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Thursday
3922,2025-04-03,bún riêu + bánh mì + comw,57000,expense,Ăn chính,Ăn uống,,-57000,2025,4,Thursday
3923,2025-04-04,bánh mì,12000,expense,Ăn chính,Ăn uống,,-12000,2025,4,Friday
3924,2025-04-04,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,4,Friday
3925,2025-04-05,nc mía + đồ chiên,20000,expense,Ăn vặt,Ăn uống,,-20000,2025,4,Saturday
3926,2025-04-05,cầu lông,36000,expense,Cầu lông,Thể thao,,-36000,2025,4,Saturday
3927,2025-04-07,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,4,Monday
3928,2025-04-07,cầu lông,41000,expense,Cầu lông,Thể thao,,-41000,2025,4,Monday
3929,2025-04-08,sinh tố đu đủ,13000,expense,Ăn vặt,Ăn uống,,-13000,2025,4,Tuesday
3930,2025-04-08,cơm,40000,expense,Ăn chính,Ăn uống,,-40000,2025,4,Tuesday
3931,2025-04-08,xin tiền tuần,540000,income,Gia đình,Thu nhập,,540000,2025,4,Tuesday
3932,2025-04-09,xang,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,4,Wednesday
3933,2025-04-09,cafe học bài,18000,expense,Quan hệ xã hội,Xã hội,,-18000,2025,4,Wednesday
3934,2025-04-09,jolibi + cơm,95000,expense,Ăn chính,Ăn uống,,-95000,2025,4,Wednesday
3935,2025-04-10,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Thursday
3936,2025-04-10,bánh mì,12000,expense,Ăn chính,Ăn uống,,-12000,2025,4,Thursday
3937,2025-04-11,bida với béo,15000,expense,Bi-da,Thể thao,,-15000,2025,4,Friday
3938,2025-04-11,gửi xe,2000,expense,Học tập,Học tập,,-2000,2025,4,Friday
3939,2025-04-11,sinh nhật hiếu,10000,expense,Quan hệ xã hội,Xã hội,,-10000,2025,4,Friday
3940,2025-04-11,sinh tố đu đủ,13000,expense,Ăn vặt,Ăn uống,,-13000,2025,4,Friday
3941,2025-04-11,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,4,Friday
3942,2025-04-11,xin mẹ tiền tuần,250000,income,Gia đình,Thu nhập,,250000,2025,4,Friday
3943,2025-04-12,bánh mì ăn sáng,15000,expense,Ăn chính,Ăn uống,,-15000,2025,4,Saturday
3944,2025-04-15,bánh mì + sữa tươi,18000,expense,Ăn chính,Ăn uống,,-18000,2025,4,Tuesday
3945,2025-04-15,khăn giấy,8000,expense,Tiện ích,Sinh hoạt,,-8000,2025,4,Tuesday
3946,2025-04-15,đề toeic,38000,expense,Học tập,Học tập,,-38000,2025,4,Tuesday
3947,2025-04-15,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,4,Tuesday
3948,2025-04-16,điện nước tháng 3,100000,expense,Nhà ở,Sinh hoạt,Monthly,-100000,2025,4,Wednesday
3949,2025-04-16,nước đá + khoai lan,8000,expense,Ăn chính,Ăn uống,,-8000,2025,4,Wednesday
3950,2025-04-16,cafe,17000,expense,Cà phê,Ăn uống,,-17000,2025,4,Wednesday
3951,2025-04-16,xin mẹ tiền tuần,400000,income,Gia đình,Thu nhập,,400000,2025,4,Wednesday
3952,2025-04-17,bida với béo,22000,expense,Bi-da,Thể thao,,-22000,2025,4,Thursday
3953,2025-04-17,đồ ăn + khoai,33000,expense,Ăn chính,Ăn uống,,-33000,2025,4,Thursday
3954,2025-04-18,tàu hủ,12000,expense,Ăn vặt,Ăn uống,,-12000,2025,4,Friday
3955,2025-04-18,cơm tiền ký + khoai+ sữa tươi+ xoi,64000,expense,Ăn chính,Ăn uống,,-64000,2025,4,Friday
3956,2025-04-18,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Friday
3957,2025-04-19,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Saturday
3958,2025-04-19,hamburgor + bánh ăn sáng + gửi xe + nước đá,62000,expense,Ăn chính,Ăn uống,,-62000,2025,4,Saturday
3959,2025-04-20,gửi xe,4000,expense,Học tập,Học tập,,-4000,2025,4,Sunday
3960,2025-04-20,chuối chiên + bánh tiêu,15000,expense,Ăn chính,Ăn uống,,-15000,2025,4,Sunday
3961,2025-04-20,bida với ân,25000,expense,Bi-da,Thể thao,,-25000,2025,4,Sunday
3962,2025-04-21,đổ xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2025,4,Monday
3963,2025-04-21,cầu lông,20000,expense,Cầu lông,Thể thao,,-20000,2025,4,Monday
3964,2025-04-22,đồ ăn,10000,expense,Ăn chính,Ăn uống,,-10000,2025,4,Tuesday
3965,2025-04-22,xin mẹ tiền tuần,323000,income,Gia đình,Thu nhập,,323000,2025,4,Tuesday
3966,2025-04-23,bida với béo,30000,expense,Bi-da,Thể thao,,-30000,2025,4,Wednesday
3967,2025-04-23,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,4,Wednesday
3968,2025-04-23,nước mắn + ức gà + bánh cam + khoai lan + cơm + muối iot,64000,expense,Ăn chính,Ăn uống,,-64000,2025,4,Wednesday
3969,2025-04-23,cầu lông,22000,expense,Cầu lông,Thể thao,,-22000,2025,4,Wednesday
3970,2025-04-24,tàu hủ,12000,expense,Ăn vặt,Ăn uống,,-12000,2025,4,Thursday
3971,2025-04-24,đồ ăn + bánh mì,38000,expense,Ăn chính,Ăn uống,,-38000,2025,4,Thursday
3972,2025-04-25,sữa chua + ăn sáng + nc đá,30000,expense,Ăn chính,Ăn uống,,-30000,2025,4,Friday
3973,2025-04-27,bida với kiên,30000,expense,Bi-da,Thể thao,,-30000,2025,4,Sunday
3974,2025-04-27,dép,26000,expense,Quần áo,Cá nhân,,-26000,2025,4,Sunday
3975,2025-04-27,xin mẹ tiền ktx,1533000,income,Gia đình,Thu nhập,,1533000,2025,4,Sunday
3976,2025-04-27,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2025,4,Sunday
3977,2025-04-28,xin mẹ tiền xăng,93000,income,Gia đình,Thu nhập,,93000,2025,4,Monday
3978,2025-04-28,bida với a thành,30000,expense,Bi-da,Thể thao,,-30000,2025,4,Monday
3979,2025-04-29,nước mía,5000,expense,Ăn vặt,Ăn uống,,-5000,2025,4,Tuesday
3980,2025-04-29,"cầu lông, quấn cán",56000,expense,Cầu lông,Thể thao,,-56000,2025,4,Tuesday
3981,2025-04-30,bánh bao,8000,expense,Ăn chính,Ăn uống,,-8000,2025,4,Wednesday
3982,2025-04-30,bida với béo tường,27000,expense,Bi-da,Thể thao,,-27000,2025,4,Wednesday
3983,2025-04-30,cầu lông,31000,expense,Cầu lông,Thể thao,,-31000,2025,4,Wednesday
3984,2025-05-01,xe 2-III,25000,expense,Nhà ở,Sinh hoạt,Monthly,-25000,2025,5,Thursday
